node_id,title,old_path,new_path
20501,Configuring TLS for the management API,private-cloud/latest/configuring-ssl-management-api.html,private-cloud/v4.18.01/configuring-ssl-management-api.html
20506,Configuring TLS for the management UI,private-cloud/latest/configuring-ssl-management-ui.html,private-cloud/v4.18.01/configuring-ssl-management-ui.html
20511,Recurring Edge Services Maintenance Tasks,private-cloud/latest/recurring-edge-services-maintenance-tasks.html,private-cloud/v4.18.01/recurring-edge-services-maintenance-tasks.html
20516,Apache Cassandra Maintenance Tasks,private-cloud/latest/apache-cassandra-maintenance-tasks.html,private-cloud/v4.18.01/apache-cassandra-maintenance-tasks.html
20521,Apache Zookeeper Maintenance Tasks,private-cloud/latest/apache-zookeeper-maintenance-tasks.html,private-cloud/v4.18.01/apache-zookeeper-maintenance-tasks.html
20526,OpenLDAP Maintenance Tasks,private-cloud/latest/openldap-maintenance-tasks.html,private-cloud/v4.18.01/openldap-maintenance-tasks.html
20531,Recurring Analytics Services Maintenance Tasks,private-cloud/latest/recurring-analytics-services-maintenance-tasks.html,private-cloud/v4.18.01/recurring-analytics-services-maintenance-tasks.html
20536,Organization and Environment Maintenance,private-cloud/latest/organization-and-environment-maintenance.html,private-cloud/v4.18.01/organization-and-environment-maintenance.html
20541,"Creating an Organization, Environment, and Virtual Host",private-cloud/latest/creating-organization-environment-and-virtual-host.html,private-cloud/v4.18.01/creating-organization-environment-and-virtual-host.html
20546,Deleting a Virtual Host/Environment/Organization,private-cloud/latest/deleting-virtual-hostenvironmentorganization.html,private-cloud/v4.18.01/deleting-virtual-hostenvironmentorganization.html
20571,How to Configure Edge,private-cloud/latest/how-configure-edge.html,private-cloud/v4.18.01/how-configure-edge.html
20576,Using the apigee-adminapi.sh utility,private-cloud/latest/using-apigee-adminapish-utility.html,private-cloud/v4.18.01/using-apigee-adminapish-utility.html
20581,"Managing Users, Roles, and Permissions",private-cloud/latest/managing-users-roles-and-permissions.html,private-cloud/v4.18.01/managing-users-roles-and-permissions.html
20626,Managing LDAP Resources,private-cloud/latest/managing-ldap-resources.html,private-cloud/v4.18.01/managing-ldap-resources.html
20631,Monitoring Best Practices,private-cloud/latest/monitoring-best-practices.html,private-cloud/v4.18.01/monitoring-best-practices.html
20636,What to Monitor,private-cloud/latest/what-monitor.html,private-cloud/v4.18.01/what-monitor.html
20686,How to Monitor,private-cloud/latest/how-monitor.html,private-cloud/v4.18.01/how-monitor.html
20691,Backup and Restore,private-cloud/latest/backup-and-restore.html,private-cloud/v4.18.01/backup-and-restore.html
20696,How to Perform a Backup,private-cloud/latest/how-perform-backup.html,private-cloud/v4.18.01/how-perform-backup.html
20701,How to Perform a Restore,private-cloud/latest/how-perform-restore.html,private-cloud/v4.18.01/how-perform-restore.html
20706,How to Reinstall and Restore Components,private-cloud/latest/how-reinstall-and-restore-components.html,private-cloud/v4.18.01/how-reinstall-and-restore-components.html
20711,How to Restore a Component to an Existing Environment,private-cloud/latest/how-restore-component-existing-environment.html,private-cloud/v4.18.01/how-restore-component-existing-environment.html
20716,Mock Target API,api-services/content/mock-target-api.html,api-platform/samples/mock-target-api.html
20721,Export/import custom report definitions,api-services/content/importexport-custom-reports.html,api-platform/analytics/importexport-custom-reports.html
20736,4.16.05 Rollback Process,private-cloud/latest/41605-rollback-process.html,private-cloud/v4.16.05/41605-rollback-process.html
20741,Version 4.18.01,private-cloud/content/version-41801.html,
20746,Operations and Configuration,private-cloud/latest/operations-and-configuration.html,private-cloud/v4.18.01/operations-and-configuration.html
20766,Set the expiration time for user activation links in activation emails,private-cloud/latest/set-expiration-time-user-activation-links-activation-emails.html,private-cloud/v4.18.01/set-expiration-time-user-activation-links-activation-emails.html
20776,Adding Cassandra nodes,private-cloud/latest/adding-cassandra-nodes.html,private-cloud/v4.18.01/adding-cassandra-nodes.html
20781,Adding ZooKeeper nodes,private-cloud/latest/adding-zookeeper-nodes.html,private-cloud/v4.18.01/adding-zookeeper-nodes.html
20786,Adding a data center,private-cloud/latest/adding-data-center.html,private-cloud/v4.18.01/adding-data-center.html
20976,Scaling Edge for Private Cloud,private-cloud/latest/scaling-edge-private-cloud.html,private-cloud/v4.18.01/scaling-edge-private-cloud.html
20981,Create an API proxy from an OpenAPI Specification,tutorials/create-api-proxy-openapi-spec.html,api-platform/tutorials/create-api-proxy-openapi-spec.html
20986,Configure Forward Proxying from Edge to a Backend Server,private-cloud/latest/configure-forward-proxying-edge-backend-server.html,private-cloud/v4.18.01/configure-forward-proxying-edge-backend-server.html
21006,Update Apigee Edge 4.16.01.x to latest 4.16.01 release,private-cloud/v4.16.01/update-apigee-edge-41601x-latest-41601-release.html,private-cloud/v4.16.01/update-apigee-edge-41601x-latest-41601-release.html
21036,Enable two-factor auth for your Apigee account,api-services/content/enable-two-factor-auth-your-apigee-account.html,api-platform/system-administration/enable-two-factor-auth-your-apigee-account.html
21151,Installing the Edge for Private Cloud Developer Services portal,private-cloud/latest/installing-edge-private-cloud-developer-services-portal.html,private-cloud/v4.18.01/installing-edge-private-cloud-developer-services-portal.html
21156,Developer Services Portal Overview,private-cloud/latest/developer-services-portal-overview.html,private-cloud/v4.18.01/developer-services-portal-overview.html
21161,Developer Services portal requirements,private-cloud/latest/developer-services-portal-requirements.html,private-cloud/v4.18.01/developer-services-portal-requirements.html
21166,Developer Services portal installation,private-cloud/latest/developer-services-portal-installation.html,private-cloud/v4.18.01/developer-services-portal-installation.html
21171,Set the HTTP port used by the portal,private-cloud/latest/set-http-port-used-portal.html,private-cloud/v4.18.01/set-http-port-used-portal.html
21176,"Starting, stopping, or restarting the portal",private-cloud/latest/starting-stopping-or-restarting-portal.html,private-cloud/v4.18.01/starting-stopping-or-restarting-portal.html
21181,Commonly used Drush commands,private-cloud/latest/commonly-used-drush-commands.html,private-cloud/v4.18.01/commonly-used-drush-commands.html
21186,Configuring the portal to use HTTPS,private-cloud/latest/configuring-portal-use-https.html,private-cloud/v4.18.01/configuring-portal-use-https.html
21191,Upgrading the Developer Services portal,private-cloud/latest/upgrading-developer-services-portal.html,private-cloud/v4.18.01/upgrading-developer-services-portal.html
21241,Policy error reference,api-services/content/error-code-reference.html,api-platform/reference/policies/error-code-reference.html
21256,Access Entity policy error codes,api-services/content/access-entity-policy-error-codes.html,___shared-files/access-entity-policy-error-codes.html
21261,Access Control policy error codes,api-services/content/access-control-policy-error-codes.html,___shared-files/access-control-policy-error-codes.html
21266,Assign Message policy error codes,api-services/content/assign-message-policy-error-codes.html,___shared-files/assign-message-policy-error-codes.html
21271,Basic Authentication policy error information,api-services/content/basic-authentication-policy-error-codes.html,___shared-files/basic-authentication-policy-error-codes.html
21276,Concurrent Rate Limit policy error codes,api-services/content/concurrent-rate-limit-policy-error-codes.html,___shared-files/concurrent-rate-limit-policy-error-codes.html
21281,Extract Variables policy error codes,api-services/content/extract-variables-policy-error-codes.html,___shared-files/extract-variables-policy-error-codes.html
21286,Java Callout policy error codes,api-services/content/java-callout-policy-error-codes.html,___shared-files/java-callout-policy-error-codes.html
21291,JavaScript policy error codes,api-services/content/javascript-policy-error-codes.html,___shared-files/javascript-policy-error-codes.html
21296,JSON Threat Protection policy error codes,api-services/content/json-threat-protection-policy-error-codes.html,___shared-files/json-threat-protection-policy-error-codes.html
21301,JSON to XML policy error codes,api-services/content/xml-json-policy-error-codes.html,___shared-files/xml-json-policy-error-codes.html
21306,Key Value Map policy error codes,api-services/content/key-value-map-policy-error-codes.html,___shared-files/key-value-map-policy-error-codes.html
21311,LDAP policy error codes,api-services/content/ldap-policy-error-codes.html,___shared-files/ldap-policy-error-codes.html
21316,Message Logging policy error codes,api-services/content/message-logging-policy-error-codes.html,___shared-files/message-logging-policy-error-codes.html
21321,Populate Cache policy error codes,api-services/content/populate-cache-policy-error-codes.html,___shared-files/populate-cache-policy-error-codes.html
21326,Lookup Cache policy error codes,api-services/content/lookup-cache-policy-error-codes.html,___shared-files/lookup-cache-policy-error-codes.html
21331,Invalidate Cache policy error codes,api-services/content/invalidate-cache-policy-error-codes.html,___shared-files/invalidate-cache-policy-error-codes.html
21336,Response Cache policy error codes,api-services/content/response-cache-policy-error-codes.html,___shared-files/response-cache-policy-error-codes.html
21341,OAuthV2 policy error codes,api-services/content/oauthv2-policy-error-codes.html,___shared-files/oauthv2-policy-error-codes.html
21346,Get OAuthV2 Info policy error codes,api-services/content/get-oauthv2-info-policy-error-codes.html,___shared-files/get-oauthv2-info-policy-error-codes.html
21351,Set OAuthV2 Info policy error codes,api-services/content/set-oauthv2-info-policy-error-codes.html,___shared-files/set-oauthv2-info-policy-error-codes.html
21356,Delete OAuthV2 Info policy error codes,api-services/content/delete-oauthv2-info-policy-error-codes.html,___shared-files/delete-oauthv2-info-policy-error-codes.html
21361,OAuth v1.0a policy error codes,api-services/content/oauth-v10a-policy-error-codes.html,___shared-files/oauth-v10a-policy-error-codes.html
21366,Get OAuth v1.0a Info policy error codes,api-services/content/get-oauth-v10a-info-policy-error-codes.html,___shared-files/get-oauth-v10a-info-policy-error-codes.html
21371,Delete OAuth v1.0a Info policy error codes,api-services/content/delete-oauth-v10a-info-policy-error-codes.html,___shared-files/delete-oauth-v10a-info-policy-error-codes.html
21376,Python Script policy error codes,api-services/content/python-script-policy-error-codes.html,___shared-files/python-script-policy-error-codes.html
21381,Quota policy error codes,api-services/content/quota-policy-error-codes.html,___shared-files/quota-policy-error-codes.html
21386,Reset Quota policy error codes,api-services/content/reset-quota-policy-error-codes.html,___shared-files/reset-quota-policy-error-codes.html
21391,Raise Fault Policy error codes,api-services/content/raise-fault-policy-error-codes.html,___shared-files/raise-fault-policy-error-codes.html
21396,Regular Expression Protection policy error codes,api-services/content/regular-expression-protection-policy-error-codes.html,___shared-files/regular-expression-protection-policy-error-codes.html
21401,SOAP Message Validation policy error codes,api-services/content/soap-message-validation-policy-error-codes.html,___shared-files/soap-message-validation-policy-error-codes.html
21406,SAML Assertion policy error codes,api-services/content/saml-assertion-policy-error-codes.html,___shared-files/saml-assertion-policy-error-codes.html
21411,Service Callout policy error codes,api-services/content/service-callout-policy-error-codes.html,___shared-files/service-callout-policy-error-codes.html
21416,Spike Arrest policy error codes,api-services/content/spike-arrest-policy-error-codes.html,___shared-files/spike-arrest-policy-error-codes.html
21421,Statistics Collector policy error codes,api-services/content/statistics-collector-policy-error-codes.html,___shared-files/statistics-collector-policy-error-codes.html
21426,Training: Apigee Architectural positioning,training/content/apigee-architectural-positioning.html,training/apigee-architectural-positioning.html
21431,Verify API Key policy error codes,api-services/content/verify-api-key-policy-error-codes.html,___shared-files/verify-api-key-policy-error-codes.html
21436,XML Threat Protection policy error codes,api-services/content/xml-threat-protection-policy-error-codes.html,___shared-files/xml-threat-protection-policy-error-codes.html
21441,XML to JSON policy error codes,api-services/content/xml-json-policy-error-codes-0.html,___shared-files/xml-json-policy-error-codes-0.html
21446,XSL Transform policy error codes,api-services/content/xsl-transform-policy-error-codes.html,___shared-files/xsl-transform-policy-error-codes.html
21481,Update Apigee Edge 4.16.05.x to latest 4.16.05 release,private-cloud/latest/update-apigee-edge-41605x-latest-41605-release.html,private-cloud/v4.16.05/update-apigee-edge-41605x-latest-41605-release.html
21486,Adding a new analytics group,private-cloud/latest/adding-new-analytics-group.html,private-cloud/v4.18.01/adding-new-analytics-group.html
21866,Learn Edge,api-services/content/learn-edge.html,api-platform/get-started/learn-edge.html
21941,Configuring TLS for API BaaS,private-cloud/latest/configuring-tls-api-baas.html,private-cloud/v4.18.01/configuring-tls-api-baas.html
21991,Understanding Edge authentication and authorization flows,private-cloud/latest/understanding-edge-authentication-and-authorization-flows.html,private-cloud/v4.18.01/understanding-edge-authentication-and-authorization-flows.html
21996,External Authentication,private-cloud/latest/external-authentication-configuration-overview.html,private-cloud/v4.18.01/external-authentication-configuration-overview.html
22001,Enabling external authentication,private-cloud/latest/enabling-external-authentication.html,private-cloud/v4.18.01/enabling-external-authentication.html
22006,Configuration required for different sysadmin credentials,private-cloud/latest/additional-configuration-required-event-different-sysadmin-credentials.html,private-cloud/v4.18.01/additional-configuration-required-event-different-sysadmin-credentials.html
22011,Indirect binding only: Encrypting the external LDAP user’s password,private-cloud/latest/indirect-binding-only-encrypting-external-ldap-user-password.html,private-cloud/v4.18.01/indirect-binding-only-encrypting-external-ldap-user-password.html
22016,Disabling the reset password link in the Edge UI,private-cloud/latest/disabling-reset-password-link-edge-ui.html,private-cloud/v4.18.01/disabling-reset-password-link-edge-ui.html
22021,Configuring TLS/SSL with external authentication,private-cloud/latest/configuring-tlsssl-external-authentication.html,private-cloud/v4.18.01/configuring-tlsssl-external-authentication.html
22026,Disable external authentication,private-cloud/latest/disabling-external-authentication.html,private-cloud/v4.18.01/disabling-external-authentication.html
22031,External Role Mapping,private-cloud/latest/external-role-mapping.html,private-cloud/v4.18.01/external-role-mapping.html
22036,External authentication configuration property reference,private-cloud/latest/external-authentication-configuration-property-reference.html,private-cloud/v4.18.01/external-authentication-configuration-property-reference.html
22041,(reused topic) Analytics delay interval for receiving data,analytics-services/content/reused-topic-analytics-delay-interval-receiving-data.html,___shared-files/reused-topic-analytics-delay-interval-receiving-data.html
22046,External Authentication Configuration,private-cloud/latest/external-authentication-configuration.html,private-cloud/v4.18.01/external-authentication-configuration.html
22086,Enabling Geo Aggregation and Geo Maps,private-cloud/latest/enabling-geo-aggregation-and-geo-maps.html,private-cloud/v4.18.01/enabling-geo-aggregation-and-geo-maps.html
22096,Using SNI with Edge,private-cloud/content/using-sni-edge.html,api-platform/system-administration/using-sni-edge.html
22106,Installing Edge for Private Cloud,private-cloud/v4.16.05/installing-edge-private-cloud.html,private-cloud/v4.16.05/installing-edge-private-cloud.html
22111,Edge for Private Cloud Overview,private-cloud/v4.16.05/edge-private-cloud-overview.html,private-cloud/v4.16.05/edge-private-cloud-overview.html
22116,Installation Requirements,private-cloud/v4.16.05/installation-requirements.html,private-cloud/v4.16.05/installation-requirements.html
22121,Installation Topologies,private-cloud/v4.16.05/installation-topologies.html,private-cloud/v4.16.05/installation-topologies.html
22126,Installation Checklist,private-cloud/v4.16.05/installation-checklist.html,private-cloud/v4.16.05/installation-checklist.html
22131,Installation Considerations,private-cloud/v4.16.05/installation-considerations.html,private-cloud/v4.16.05/installation-considerations.html
22136,Enable Cassandra authentication,private-cloud/v4.16.05/enable-cassandra-authentication.html,private-cloud/v4.16.05/enable-cassandra-authentication.html
22141,Set up Master-Standby Replication for Postgres,private-cloud/v4.16.05/set-master-standby-replication-postgres.html,private-cloud/v4.16.05/set-master-standby-replication-postgres.html
22146,Install the Edge apigee-setup utility,private-cloud/v4.16.05/install-edge-apigee-setup-utility.html,private-cloud/v4.16.05/install-edge-apigee-setup-utility.html
22151,Install Edge components on a node,private-cloud/v4.16.05/install-edge-components-node.html,private-cloud/v4.16.05/install-edge-components-node.html
22156,Test the install,private-cloud/v4.16.05/test-install.html,private-cloud/v4.16.05/test-install.html
22161,Onboard an organization,private-cloud/v4.16.05/onboard-organization.html,private-cloud/v4.16.05/onboard-organization.html
22166,Install SmartDocs,private-cloud/v4.16.05/install-smartdocs.html,private-cloud/v4.16.05/install-smartdocs.html
22171,7-host and 10-host API BaaS Installation,private-cloud/v4.16.05/7-host-and-10-host-api-baas-installation.html,private-cloud/v4.16.05/7-host-and-10-host-api-baas-installation.html
22176,Installing Monetization Services,private-cloud/v4.16.05/installing-monetization-services.html,private-cloud/v4.16.05/installing-monetization-services.html
22196,Operations and Configuration,private-cloud/v4.16.05/operations-and-configuration.html,private-cloud/v4.16.05/operations-and-configuration.html
22201,"About Planets, Regions, Pods, Organizations, Environments and Virtual Hosts",private-cloud/v4.16.05/about-planets-regions-pods-organizations-environments-and-virtual-hosts.html,private-cloud/v4.16.05/about-planets-regions-pods-organizations-environments-and-virtual-hosts.html
22206,Important Data to Remember From the Installation Process,private-cloud/v4.16.05/important-data-remember-installation-process.html,private-cloud/v4.16.05/important-data-remember-installation-process.html
22211,How to Configure Edge,private-cloud/v4.16.05/how-configure-edge.html,private-cloud/v4.16.05/how-configure-edge.html
22216,Using the apigee-adminapi.sh utility,private-cloud/v4.16.05/using-apigee-adminapish-utility.html,private-cloud/v4.16.05/using-apigee-adminapish-utility.html
22221,Scaling Edge for Private Cloud,private-cloud/v4.16.05/scaling-edge-private-cloud.html,private-cloud/v4.16.05/scaling-edge-private-cloud.html
22226,Adding a Router or Message Processor node,private-cloud/v4.16.05/adding-router-or-message-processor-node.html,private-cloud/v4.16.05/adding-router-or-message-processor-node.html
22231,Adding Cassandra nodes,private-cloud/v4.16.05/adding-cassandra-nodes.html,private-cloud/v4.16.05/adding-cassandra-nodes.html
22236,Adding ZooKeeper nodes,private-cloud/v4.16.05/adding-zookeeper-nodes.html,private-cloud/v4.16.05/adding-zookeeper-nodes.html
22241,Adding a data center,private-cloud/v4.16.05/adding-data-center.html,private-cloud/v4.16.05/adding-data-center.html
22246,Moving Apigee Servers,private-cloud/v4.16.05/moving-apigee-servers.html,private-cloud/v4.16.05/moving-apigee-servers.html
22251,Resetting Edge Passwords,private-cloud/v4.16.05/resetting-passwords.html,private-cloud/v4.16.05/resetting-passwords.html
22256,Managing the Default LDAP Password Policy for API Management,private-cloud/v4.16.05/managing-default-ldap-password-policy-api-management.html,private-cloud/v4.16.05/managing-default-ldap-password-policy-api-management.html
22261,Setting the Session Timeout in the Edge UI,private-cloud/v4.16.05/setting-session-timeout-edge-ui.html,private-cloud/v4.16.05/setting-session-timeout-edge-ui.html
22266,Enabling/Disabling Server (Message Processor/Router) Reachability,private-cloud/v4.16.05/enablingdisabling-server-message-processorrouter-reachability.html,private-cloud/v4.16.05/enablingdisabling-server-message-processorrouter-reachability.html
22271,Removing a Server (Management Server/Message Processor/Router),private-cloud/v4.16.05/removing-server-management-servermessage-processorrouter.html,private-cloud/v4.16.05/removing-server-management-servermessage-processorrouter.html
22276,Setting Server Autostart,private-cloud/v4.16.05/setting-server-autostart.html,private-cloud/v4.16.05/setting-server-autostart.html
22281,"Starting, Stopping, and Restarting Apigee Edge",private-cloud/v4.16.05/starting-stopping-and-restarting-apigee-edge.html,private-cloud/v4.16.05/starting-stopping-and-restarting-apigee-edge.html
22286,Uninstalling Edge,private-cloud/v4.16.05/uninstalling-edge.html,private-cloud/v4.16.05/uninstalling-edge.html
22291,Viewing Pod Details,private-cloud/v4.16.05/viewing-pod-details.html,private-cloud/v4.16.05/viewing-pod-details.html
22296,Setting the port number of the Edge UI,private-cloud/v4.16.05/setting-port-number-edge-ui.html,private-cloud/v4.16.05/setting-port-number-edge-ui.html
22301,Handling a PostgresSQL Database Failover,private-cloud/v4.16.05/handling-postgressql-database-failover.html,private-cloud/v4.16.05/handling-postgressql-database-failover.html
22306,Customizing Edge Email Templates,private-cloud/v4.16.05/customizing-edge-email-templates.html,private-cloud/v4.16.05/customizing-edge-email-templates.html
22311,Configuring the Edge SMTP server,private-cloud/v4.16.05/configuring-edge-smtp-server.html,private-cloud/v4.16.05/configuring-edge-smtp-server.html
22316,Configuring SMTP for the Apigee BaaS SMTP Server,private-cloud/v4.16.05/configuring-smtp-apigee-baas-smtp-server.html,private-cloud/v4.16.05/configuring-smtp-apigee-baas-smtp-server.html
22321,Modifying Java Memory Settings,private-cloud/v4.16.05/modifying-java-memory-settings.html,private-cloud/v4.16.05/modifying-java-memory-settings.html
22326,Setting HTTP request/response header limits,private-cloud/v4.16.05/setting-http-requestresponse-header-limits.html,private-cloud/v4.16.05/setting-http-requestresponse-header-limits.html
22331,Setting the URL of the Developer Services portal,private-cloud/v4.16.05/setting-url-developer-services-portal.html,private-cloud/v4.16.05/setting-url-developer-services-portal.html
22336,Allowing the Edge UI Access to Local IP Addresses,private-cloud/v4.16.05/allowing-trace-tool-access-local-ip-addresses.html,private-cloud/v4.16.05/allowing-trace-tool-access-local-ip-addresses.html
22341,Replacing the Edge license file,private-cloud/v4.16.05/replacing-edge-license-file.html,private-cloud/v4.16.05/replacing-edge-license-file.html
22346,Allow custom reports longer than 14 days in the Edge UI,private-cloud/v4.16.05/allow-custom-reports-longer-31-days-edge-ui.html,private-cloud/v4.16.05/allow-custom-reports-longer-31-days-edge-ui.html
22351,Configuring the Router to retry connections to a Message Processor,private-cloud/v4.16.05/configuring-router-retry-connections-message-processor.html,private-cloud/v4.16.05/configuring-router-retry-connections-message-processor.html
22356,Setting log file location,private-cloud/v4.16.05/setting-log-file-location.html,private-cloud/v4.16.05/setting-log-file-location.html
22361,Set the expiration time for user activation links in activation emails,private-cloud/v4.16.05/set-expiration-time-user-activation-links-activation-emails.html,private-cloud/v4.16.05/set-expiration-time-user-activation-links-activation-emails.html
22366,Configure Forward Proxying from Edge to a Backend Server,private-cloud/v4.16.05/configure-forward-proxying-edge-backend-server.html,private-cloud/v4.16.05/configure-forward-proxying-edge-backend-server.html
22371,Adding a new analytics group,private-cloud/v4.16.05/adding-new-analytics-group.html,private-cloud/v4.16.05/adding-new-analytics-group.html
22376,Enable access to OAuth 2.0 tokens by user ID and app ID,private-cloud/v4.16.05/enable-access-oauth-20-tokens-user-id-and-app-id.html,private-cloud/v4.16.05/enable-access-oauth-20-tokens-user-id-and-app-id.html
22381,Configuring TLS/SSL for Edge On Premises,private-cloud/v4.16.05/configuring-tlsssl-edge-premises.html,private-cloud/v4.16.05/configuring-tlsssl-edge-premises.html
22386,Configuring TLS between a Router and a Message Processor,private-cloud/v4.16.05/configuring-tls-between-router-and-message-processor.html,private-cloud/v4.16.05/configuring-tls-between-router-and-message-processor.html
22391,Configuring TLS for the management API,private-cloud/v4.16.05/configuring-tls-management-api.html,private-cloud/v4.16.05/configuring-tls-management-api.html
22396,Configuring TLS for the management UI,private-cloud/v4.16.05/configuring-tls-management-ui.html,private-cloud/v4.16.05/configuring-tls-management-ui.html
22401,Recurring Edge Services Maintenance Tasks,private-cloud/v4.16.05/recurring-edge-services-maintenance-tasks.html,private-cloud/v4.16.05/recurring-edge-services-maintenance-tasks.html
22406,Apache Cassandra Maintenance Tasks,private-cloud/v4.16.05/apache-cassandra-maintenance-tasks.html,private-cloud/v4.16.05/apache-cassandra-maintenance-tasks.html
22411,Apache Zookeeper Maintenance Tasks,private-cloud/v4.16.05/apache-zookeeper-maintenance-tasks.html,private-cloud/v4.16.05/apache-zookeeper-maintenance-tasks.html
22416,OpenLDAP Maintenance Tasks,private-cloud/v4.16.05/openldap-maintenance-tasks-0.html,private-cloud/v4.16.05/openldap-maintenance-tasks-0.html
22421,Recurring Analytics Services Maintenance Tasks,private-cloud/v4.16.05/recurring-analytics-services-maintenance-tasks.html,private-cloud/v4.16.05/recurring-analytics-services-maintenance-tasks.html
22426,Organization and Environment Maintenance,private-cloud/v4.16.05/organization-and-environment-maintenance.html,private-cloud/v4.16.05/organization-and-environment-maintenance.html
22431,"Creating an Organization, Environment, and Virtual Host",private-cloud/v4.16.05/creating-organization-environment-and-virtual-host.html,private-cloud/v4.16.05/creating-organization-environment-and-virtual-host.html
22436,Deleting a Virtual Host/Environment/Organization,private-cloud/v4.16.05/deleting-virtual-hostenvironmentorganization.html,private-cloud/v4.16.05/deleting-virtual-hostenvironmentorganization.html
22441,"Managing Users, Roles, and Permissions",private-cloud/v4.16.05/managing-users-roles-and-permissions.html,private-cloud/v4.16.05/managing-users-roles-and-permissions.html
22446,Backup and Restore,private-cloud/v4.16.05/backup-and-restore.html,private-cloud/v4.16.05/backup-and-restore.html
22451,How to Perform a Backup,private-cloud/v4.16.05/how-perform-backup.html,private-cloud/v4.16.05/how-perform-backup.html
22456,How to Perform a Restore,private-cloud/v4.16.05/how-perform-restore.html,private-cloud/v4.16.05/how-perform-restore.html
22461,How to Restore a Component to an Existing Environment,private-cloud/v4.16.05/how-restore-component-existing-environment.html,private-cloud/v4.16.05/how-restore-component-existing-environment.html
22466,How to Reinstall and Restore Components,private-cloud/v4.16.05/how-reinstall-and-restore-components.html,private-cloud/v4.16.05/how-reinstall-and-restore-components.html
22471,How to Monitor,private-cloud/v4.16.05/how-monitor.html,private-cloud/v4.16.05/how-monitor.html
22476,Monitoring Best Practices,private-cloud/v4.16.05/monitoring-best-practices.html,private-cloud/v4.16.05/monitoring-best-practices.html
22481,Managing LDAP Resources,private-cloud/v4.16.05/managing-ldap-resources.html,private-cloud/v4.16.05/managing-ldap-resources.html
22486,What to Monitor,private-cloud/v4.16.05/what-monitor.html,private-cloud/v4.16.05/what-monitor.html
22501,Installing the Edge for Private Cloud Developer Services portal,private-cloud/v4.16.05/installing-edge-private-cloud-developer-services-portal.html,private-cloud/v4.16.05/installing-edge-private-cloud-developer-services-portal.html
22506,Developer Services Portal Overview,private-cloud/v4.16.05/developer-services-portal-overview.html,private-cloud/v4.16.05/developer-services-portal-overview.html
22511,Developer Services portal requirements,private-cloud/v4.16.05/developer-services-portal-requirements.html,private-cloud/v4.16.05/developer-services-portal-requirements.html
22516,Developer Services portal installation,private-cloud/v4.16.05/developer-services-portal-installation.html,private-cloud/v4.16.05/developer-services-portal-installation.html
22521,Set the HTTP port used by the portal,private-cloud/v4.16.05/set-http-port-used-portal.html,private-cloud/v4.16.05/set-http-port-used-portal.html
22526,"Starting, stopping, or restarting the portal",private-cloud/v4.16.05/starting-stopping-or-restarting-portal.html,private-cloud/v4.16.05/starting-stopping-or-restarting-portal.html
22531,Commonly used Drush commands,private-cloud/v4.16.05/commonly-used-drush-commands.html,private-cloud/v4.16.05/commonly-used-drush-commands.html
22536,Configuring the portal to use HTTPS,private-cloud/v4.16.05/configuring-portal-use-https.html,private-cloud/v4.16.05/configuring-portal-use-https.html
22541,Upgrading to PHP 7.0.x,private-cloud/v4.16.05/upgrading-php-version-70x.html,private-cloud/v4.16.05/upgrading-php-version-70x.html
22546,Upgrading the Developer Services portal,private-cloud/v4.16.05/upgrading-developer-services-portal.html,private-cloud/v4.16.05/upgrading-developer-services-portal.html
22561,Uploading API Traffic Data to Apigee - Beta Release,private-cloud/latest/uploading-api-traffic-data-apigee-beta-release.html,private-cloud/v4.18.01/uploading-api-traffic-data-apigee-beta-release.html
22571,Update Apigee Edge to 4.16.09,private-cloud/latest/update-apigee-edge-41609.html,private-cloud/v4.16.09/update-apigee-edge-41609.html
22576,4.16.09 Rollback Process,private-cloud/latest/41609-rollback-process.html,private-cloud/v4.16.09/41609-rollback-process.html
22581,Reusable shared flows,api-services/content/shared-flows.html,api-platform/fundamentals/shared-flows.html
22586,Version 4.16.05,private-cloud/content/version-41605.html,
22666,How-to cheat sheet,api-services/content/how-to-cheat-sheet.html,api-platform/reference/how-to-cheat-sheet.html
22676,What you need to know about policy errors,api-services/content/what-you-need-know-about-policy-errors.html,api-platform/fundamentals/what-you-need-know-about-policy-errors.html
22691,Flow Callout policy,api-services/reference/flow-callout-policy.html,api-platform/reference/policies/flow-callout-policy.html
22721,Accessing key value maps in Node.js,api-reference/content/accessing-key-value-maps-nodejs.html,api-platform/nodejs/accessing-key-value-maps-nodejs.html
22726,Attaching a shared flow using a flow hook,api-services/content/flow-hooks.html,api-platform/fundamentals/flow-hooks.html
22746,Working with key value maps,api-services/content/key-value-maps.html,api-platform/cache/key-value-maps.html
22756,What's new in Edge?,api-services/content/whats-new-edge.html,api-platform/get-started/whats-new-edge.html
22826,Overview of Edge Microgateway,microgateway/latest/overview-edge-microgateway.html,api-platform/microgateway/2.5.x/overview-edge-microgateway.html
22831,Installing Edge Microgateway,microgateway/latest/installing-edge-microgateway.html,api-platform/microgateway/2.5.x/installing-edge-microgateway.html
22836,Setting up and configuring Edge Microgateway,microgateway/latest/setting-and-configuring-edge-microgateway.html,api-platform/microgateway/2.5.x/setting-and-configuring-edge-microgateway.html
22841,Operation and configuration reference for Edge Microgateway,microgateway/latest/operation-and-configuration-reference-edge-microgateway.html,api-platform/microgateway/2.5.x/operation-and-configuration-reference-edge-microgateway.html
